Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
5.35567E-01	10	3.29154920578003	9.92055E+01	1.15925E-01	-1.21300E-03	1.15931E-01	-0.599506	0
4.23759E-01	10	3.29154920578003	1.07483E+02	1.16059E-01	-1.30492E-03	1.16066E-01	-0.644186	0
3.35293E-01	10	3.29154920578003	1.17739E+02	1.16212E-01	-1.41291E-03	1.16221E-01	-0.696568	0
2.65295E-01	10	3.29154920578003	1.26391E+02	1.16380E-01	-1.47325E-03	1.16389E-01	-0.725268	0
2.09910E-01	10	3.29154920578003	1.36980E+02	1.16558E-01	-1.61601E-03	1.16569E-01	-0.794322	0
1.66088E-01	10	3.29154920578003	1.50130E+02	1.16737E-01	-1.82523E-03	1.16751E-01	-0.895769	0
1.31415E-01	10	3.29154920578003	1.66493E+02	1.16885E-01	-2.06923E-03	1.16904E-01	-1.01421	0
1.03980E-01	10	3.29154920578003	1.86951E+02	1.17067E-01	-2.35827E-03	1.17091E-01	-1.15405	0
8.22724E-02	10	3.29154920578003	2.00129E+02	1.17336E-01	-2.68552E-03	1.17366E-01	-1.31113	0
6.50968E-02	10	3.29154920578003	2.16491E+02	1.17650E-01	-3.07935E-03	1.17691E-01	-1.4993	0
5.15068E-02	10	3.29154920578003	2.36960E+02	1.17981E-01	-3.56324E-03	1.18035E-01	-1.72991	0
4.07539E-02	10	3.29154920578003	2.62606E+02	1.18382E-01	-4.11993E-03	1.18454E-01	-1.9932	0
3.22459E-02	10	3.29154920578003	2.94797E+02	1.18901E-01	-4.70884E-03	1.18994E-01	-2.26791	0
2.55141E-02	10	3.29154920578003	3.35247E+02	1.19422E-01	-5.52915E-03	1.19550E-01	-2.65085	0
2.01876E-02	10	3.29154920578003	3.86139E+02	1.20128E-01	-6.40740E-03	1.20298E-01	-3.05316	0
1.59731E-02	10	3.29154920578003	4.50200E+02	1.20967E-01	-7.43617E-03	1.21195E-01	-3.5177	0
1.26385E-02	10	3.29154920578003	5.30938E+02	1.21997E-01	-8.59158E-03	1.22299E-01	-4.02839	0
1.00000E-02	10	3.29154920578003	6.32692E+02	1.23205E-01	-9.74413E-03	1.23590E-01	-4.52202	0
