Freq(Hz)	Ampl(mV)	Bias(V)	Time(Sec)	Z'(Ohm.cm²)	Z''(Ohm.cm²)	|Z|(Ohm.cm²)	Phase	Range
2.35983E+02	10	3.29190063476563	3.73821E+01	1.12117E-01	-2.28166E-04	1.12117E-01	-0.116601	0
1.86718E+02	10	3.29190063476563	4.07580E+01	1.12308E-01	-5.25286E-04	1.12309E-01	-0.267981	0
1.47738E+02	10	3.29190063476563	4.39532E+01	1.12558E-01	-7.84869E-04	1.12561E-01	-0.399519	0
1.16895E+02	10	3.29190063476563	4.77635E+01	1.12802E-01	-9.89514E-04	1.12806E-01	-0.502595	0
9.24915E+01	10	3.29190063476563	4.92355E+01	1.12985E-01	-1.08933E-03	1.12991E-01	-0.552392	0
7.31824E+01	10	3.29190063476563	5.07524E+01	1.13212E-01	-1.21527E-03	1.13218E-01	-0.615019	0
5.79045E+01	10	3.29190063476563	5.24589E+01	1.13479E-01	-1.28006E-03	1.13486E-01	-0.646278	0
4.58160E+01	10	3.29190063476563	5.34704E+01	1.13740E-01	-1.36382E-03	1.13748E-01	-0.68698	0
3.62512E+01	10	3.29190063476563	5.45286E+01	1.13948E-01	-1.38896E-03	1.13956E-01	-0.698371	0
2.86832E+01	10	3.29190063476563	5.57272E+01	1.14201E-01	-1.47838E-03	1.14210E-01	-0.741678	0
2.26951E+01	10	3.29190063476563	5.69263E+01	1.14428E-01	-1.47201E-03	1.14437E-01	-0.73702	0
1.79572E+01	10	3.29190063476563	5.82257E+01	1.14676E-01	-1.48316E-03	1.14685E-01	-0.740992	0
1.42083E+01	10	3.29190063476563	5.96404E+01	1.14945E-01	-1.46965E-03	1.14954E-01	-0.732526	0
1.12421E+01	10	3.29190063476563	6.12273E+01	1.15146E-01	-1.50381E-03	1.15156E-01	-0.748239	0
8.89514E+00	10	3.29190063476563	6.24054E+01	1.15399E-01	-1.44295E-03	1.15408E-01	-0.716392	0
7.03814E+00	10	3.29190063476563	6.36962E+01	1.15575E-01	-1.38774E-03	1.15583E-01	-0.687935	0
5.56882E+00	10	3.29190063476563	6.50961E+01	1.15787E-01	-1.34560E-03	1.15795E-01	-0.665825	0
4.40624E+00	10	3.29190063476563	6.66427E+01	1.15961E-01	-1.27725E-03	1.15968E-01	-0.631058	0
3.48637E+00	10	3.29190063476563	6.84131E+01	1.16138E-01	-1.26618E-03	1.16145E-01	-0.624631	0
2.75853E+00	10	3.29190063476563	7.03765E+01	1.16321E-01	-1.20653E-03	1.16327E-01	-0.594273	0
2.18265E+00	10	3.29190063476563	7.26681E+01	1.16490E-01	-1.13821E-03	1.16495E-01	-0.559815	0
1.72698E+00	10	3.29190063476563	7.53396E+01	1.16601E-01	-1.15373E-03	1.16607E-01	-0.566904	0
1.36645E+00	10	3.29190063476563	7.84978E+01	1.16678E-01	-1.19322E-03	1.16684E-01	-0.585922	0
1.08118E+00	10	3.29190063476563	8.22426E+01	1.16800E-01	-1.23009E-03	1.16807E-01	-0.60339	0
8.55468E-01	10	3.29190063476563	8.68162E+01	1.16949E-01	-1.26332E-03	1.16956E-01	-0.618901	0
6.76875E-01	10	3.29190063476563	9.23575E+01	1.17080E-01	-1.31880E-03	1.17087E-01	-0.645357	0
5.35567E-01	10	3.29190063476563	9.91023E+01	1.17241E-01	-1.40872E-03	1.17249E-01	-0.688408	0
4.23759E-01	10	3.29190063476563	1.07372E+02	1.17411E-01	-1.50773E-03	1.17421E-01	-0.735722	0
3.35293E-01	10	3.29190063476563	1.17640E+02	1.17572E-01	-1.60355E-03	1.17583E-01	-0.781401	0
2.65295E-01	10	3.29190063476563	1.26305E+02	1.17816E-01	-1.61293E-03	1.17827E-01	-0.784347	0
2.09910E-01	10	3.29190063476563	1.36869E+02	1.17959E-01	-1.80786E-03	1.17973E-01	-0.878057	0
1.66088E-01	10	3.29190063476563	1.50002E+02	1.18152E-01	-1.98413E-03	1.18168E-01	-0.96208	0
1.31415E-01	10	3.29190063476563	1.66380E+02	1.18293E-01	-2.21511E-03	1.18314E-01	-1.07277	0
1.03980E-01	10	3.29190063476563	1.86845E+02	1.18478E-01	-2.54427E-03	1.18505E-01	-1.23021	0
8.22724E-02	10	3.29190063476563	2.00007E+02	1.18776E-01	-2.83969E-03	1.18810E-01	-1.36957	0
6.50968E-02	10	3.29190063476563	2.16397E+02	1.19075E-01	-3.28530E-03	1.19120E-01	-1.58041	0
5.15068E-02	10	3.29190063476563	2.36849E+02	1.19376E-01	-3.78974E-03	1.19436E-01	-1.81832	0
4.07539E-02	10	3.29190063476563	2.62497E+02	1.19743E-01	-4.40318E-03	1.19824E-01	-2.10593	0
3.22459E-02	10	3.29190063476563	2.94692E+02	1.20173E-01	-5.08616E-03	1.20281E-01	-2.42351	0
2.55141E-02	10	3.29190063476563	3.35139E+02	1.20742E-01	-5.88501E-03	1.20885E-01	-2.79042	0
2.01876E-02	10	3.29190063476563	3.86039E+02	1.21355E-01	-6.81006E-03	1.21546E-01	-3.21189	0
1.59731E-02	10	3.29190063476563	4.50095E+02	1.22266E-01	-7.97021E-03	1.22525E-01	-3.7297	0
1.26385E-02	10	3.29190063476563	5.30859E+02	1.23242E-01	-9.14518E-03	1.23581E-01	-4.24386	0
1.00000E-02	10	3.29190063476563	6.32582E+02	1.24443E-01	-1.04880E-02	1.24885E-01	-4.81746	0
